Site,MedianLogRho,MedianRho,rho_T1s,rho_T10s,rho_T100s,Nperiods,Lat,Lon
SAMTEX.ETO003A.2008,9.17112411645842,1482941832.6207812,3615365654.544622,1022250997.4117262,214303239.79222938,84,,
SAMTEX.ETO004A.2008,8.522425115728549,332985341.55937123,1019147316.9127724,249452013.96939686,35609360.783807546,88,,
SAMTEX.ETO005A.2008,8.744600194565582,555392735.0614845,1724846061.8768804,299976005.173708,44497429.75073885,84,,
SAMTEX.ETO006A.2008,8.695972054436183,496560368.23308766,1732709605.0571465,338652680.91838735,49019551.75582732,88,,
SAMTEX.ETO007C.2008,8.503065200937884,318467560.3439744,1084905773.896272,201265227.78142598,28904446.969079442,88,,
SAMTEX.ETO008A.2008,8.085837251843747,121853287.85416704,173174202.75336447,42264087.06150489,6976486.053991629,88,,
SAMTEX.ETO009A.2008,7.794975437002151,62369955.904026054,43741468.34743932,124925099.64327346,30233441.493438806,88,,
SAMTEX.ETO010A.2008,8.223967210471528,167481642.1474994,218400500.77095616,140374689.79705814,75658466.79952693,88,,
SAMTEX.ETO011A.2008,7.658508441544008,45552104.02122368,143376750.70549577,68787061.71666768,36044339.77409397,88,,
SAMTEX.ETO012A.2008,9.0238612075537,1056479823.9374787,2863568951.86348,1043942099.7384496,575011103.1666034,84,,
SAMTEX.ETO013A.2008,9.501423511736844,3172659843.4456115,6710740251.638174,2857333346.5225773,1701739955.225743,88,,
SAMTEX.ETO014A.2008,9.427162116570766,2674004393.9949617,6362053202.444307,2600569020.473834,1520194116.2912338,84,,
SAMTEX.ETO015A.2008,9.092149764116687,1236373716.767219,2447636230.955195,1109216035.4301066,630800987.531302,88,,
SAMTEX.ETO016A.2008,9.591890659990742,3907425082.4691978,9457659947.451649,3744060203.2271295,1281308679.2566838,84,,
SAMTEX.ETO017A.2008,9.083913339716634,1213146751.7612743,1549602005.729817,493781729.2104926,220864264.979551,88,,
SAMTEX.ETO018A.2008,9.527411819363174,3368308175.1672244,6314985701.415347,2170960355.4490767,665256950.7260307,84,,
SAMTEX.ETO019A.2008,8.8119759097417,648598454.8786343,1339618931.371331,726283713.5876122,296598203.4478203,88,,
SAMTEX.ETO020A.2008,7.061613580704419,11524274.138797155,13487555.999474458,12686547.067160396,2074843.2469440699,84,,
SAMTEX.ETO021A.2008,8.29993023938071,199494184.21974128,356784520.6004665,146912954.55168515,37327131.23885717,88,,
SAMTEX.ETO022A.2008,8.19039799936111,155023664.74704528,595710198.239631,204576438.71884355,53610469.69207235,84,,
SAMTEX.ETO023A.2008,7.025698789149236,10609594.590851797,18017732.981589925,4793844.765330507,1057912.6588789937,88,,
SAMTEX.ETO024A.2008,7.220506575578544,16615238.34424688,29093678.324191216,8932547.37827927,1472493.621079878,84,,
SAMTEX.ETO025A.2008,8.495642017893243,313070407.03574103,283684143.2591487,291542918.183422,38887482.05851562,84,,
SAMTEX.ETO026A.2008,7.180425034840818,15150432.639668245,9765682.974973217,14969511.048035687,9224343.684546588,84,,
SAMTEX.GIB001A.2008,7.4822954528789225,30359558.589588378,14021765.43059654,35081977.843493946,119545827.9904995,84,,
SAMTEX.GIB002A.2008,7.471959561609894,29645553.38522755,13426570.467074433,31958489.57075984,104279530.08191113,88,,
SAMTEX.GIB004A.2008,7.2127301944483095,16320377.290520716,8688201.225284778,23877202.977712415,66996451.07578349,84,,
SAMTEX.GIB005B.2008,7.299518503952962,19930514.2215066,10637545.990188787,32258591.45665998,67063067.37613345,88,,
SAMTEX.GIB006A.2008,7.333636069739513,21559370.19029874,10109662.177634012,33623133.99530003,54565469.42549929,84,,
SAMTEX.GIB007A.2008,7.400476940686623,25146464.91702243,11045998.268157767,39280956.226488374,43676975.576059215,88,,
SAMTEX.GIB008A.2008,7.572840805418986,37397347.97737823,15737188.80660493,54515719.77143049,44682131.46355148,84,,
SAMTEX.GIB009A.true.2008,7.49427422226236,31208595.355146784,15890561.606030278,59448566.410168424,35359996.74211151,88,,
SAMTEX.GIB010A.2008,7.438021631138007,27417107.263826173,13134874.03491823,46098819.77364219,32146279.775299475,84,,
SAMTEX.GIB011A.2008,7.882605467363643,76314219.58951704,35464524.646667816,139416703.9023955,233609131.35965145,88,,
SAMTEX.GIB012A.2008,8.088447318605578,122587819.04739673,105077265.03916748,196108484.13156882,123257808.18166764,84,,
SAMTEX.GIB013A.2008,7.7918882112162136,61928164.94890369,53719374.13955622,100374060.65607807,61656230.01689467,88,,
SAMTEX.GIB014A.2008,8.164585241391261,146078143.69957778,230589285.86626235,244678106.98692957,142189463.39095867,88,,
SAMTEX.GIB015A.true.2008,8.303819703756954,201288843.08981055,586986281.474646,355342711.2699106,199108707.07781696,88,,
SAMTEX.GIB016A.2008,9.102474444214199,1266118761.3561695,6798991031.355181,2163390404.0617347,1065116094.5021548,88,,
SAMTEX.GIB017A.2008,8.77040960720573,589399288.4389154,3286512641.0547347,1106455231.2711093,511634219.90448433,84,,
SAMTEX.GIB018a.true.2008,7.8911554639158465,77831511.37797715,368410166.25354874,105696032.18728688,43549677.16164631,84,,
SAMTEX.KXT001A auto.tru.2008,8.424069556956592,265503075.98053005,157440784.88622683,472423899.27984136,751904559.4364104,84,,
SAMTEX.KXT002A auto.tru.2008,8.712228257569238,515499510.90369296,305517958.3907858,864413740.836295,1311131066.0151644,88,,
SAMTEX.KXT003A auto.tru.2008,8.109847872215536,128779837.34306349,86879655.25954951,200834998.4053853,278369238.13471544,84,,
SAMTEX.KXT004A auto.tru.2008,7.635005196456314,43152424.01064624,27964249.15765102,48464114.27405511,83244099.85988247,92,,
SAMTEX.KXT005A auto.tru.2008,7.66657718422048,46406325.7477305,40865351.7206224,52511512.714641735,90449475.17166185,84,,
SAMTEX.KXT006A auto.tru.2008,7.320073916412989,20896517.568751544,19881658.388949458,11141233.42481087,14817331.795544207,88,,
SAMTEX.KXT007A auto.tru.2008,7.206430396624592,16085345.61103647,17979959.940634415,12461090.30576126,9712088.509629162,84,,
SAMTEX.KXT008A auto.tru.2008,7.972355976602236,93833081.00555378,118208813.22787534,95540486.9988011,94223150.31209499,88,,
SAMTEX.KXT009A auto.tru.2008,7.384609612220327,24244297.927273303,31659835.30263768,32370393.062241033,18796241.59406741,84,,
SAMTEX.KXT010A auto.tru.2008,8.489341827965722,308561564.5699272,383723447.76440215,319072077.86337256,173386378.52456152,88,,
SAMTEX.LIM001A.2008,8.074020451443792,118582458.87428968,211883796.4301974,65475284.181682706,26178911.998037305,84,,
SAMTEX.LIM002A.2008,8.587808988105357,387087358.27287215,598961660.3092091,293497384.61598337,286060844.0277945,84,,
SAMTEX.LIM003A.2008,9.39975123569636,2510448032.504428,3706393777.3687634,2649220752.41762,2649702712.914002,88,,
SAMTEX.LIM004A.2008,8.33764631056814,217593696.7469623,486724136.9276733,265684613.34382746,190822394.53610304,88,,
SAMTEX.LIM006A.2008,9.100718458210864,1261009789.7899327,3145118331.7846975,1293332901.7818427,407767632.9545022,84,,
SAMTEX.LIM007A.2008,9.461805806559875,2896048339.043578,7540247592.24065,3908947112.766893,1292399450.411013,88,,
SAMTEX.LIM008A.2008,9.141536405823732,1385276305.3166084,3608656941.6077886,2118018653.7709558,635774238.7117172,88,,
SAMTEX.LOW001A auto.tru.2008,8.759654733824146,574982641.6540486,2331511327.4484878,312922145.0648289,152114431.62884325,84,,
SAMTEX.LOW002A auto.tru.2008,9.651508423115022,4482377434.560459,9340734573.251572,2594308431.3424606,571679069.5509734,84,,
SAMTEX.LOW003B auto.tru.2008,7.843056873980711,69671774.83284415,183781477.33069053,92531125.50363813,41330299.92513206,88,,
SAMTEX.LOW004B auto.tru.2008,7.715962021261832,51995052.52481549,106700223.13015,41131695.77003225,25707900.076895334,84,,
SAMTEX.LOW005A auto.tru.2008,9.100640287732432,1260782835.7947414,2470424325.8143725,1135307351.4209964,768080096.2480962,84,,
SAMTEX.LOW006B auto.tru.2008,9.297492407350887,1983774974.7495959,10234713488.765694,1269455432.5639548,482656901.84795856,84,,
SAMTEX.LOW007A auto.tru.2008,9.151669056655656,1417976575.9875093,2914782938.299246,1765502896.3953018,629714996.4171331,88,,
SAMTEX.LOW008A auto.tru.2008,9.781438582999106,6045588498.739135,15846177714.85385,4552074063.916477,1558504200.3539147,84,,
SAMTEX.LOW009A auto.tru.2008,9.599351756066195,3975133843.967636,5448524958.765013,3292180910.114826,1029437048.6861073,88,,
SAMTEX.LOW010A auto.tru.2008,9.926343575727241,8440021942.78346,8031331396.93522,37942695372.75861,22531930201.026276,84,,
SAMTEX.LOW011A auto.tru.2008,9.844649506209539,6992774221.221252,3734924749.648941,12672012611.710096,8581781875.268785,88,,
SAMTEX.LOW012A auto.tru.2008,10.346628962658258,22214112280.191746,8788690055.498117,64527697104.5515,89019574892.66084,84,,
SAMTEX.NEN001.2006,8.693215726802045,493418838.69543135,950515684.3001372,495919389.95275396,461208247.1091382,84,,
SAMTEX.NEN002.2006,8.774195691665469,594560005.0488816,807636322.1864256,507753493.46058255,370230124.5164443,84,,
SAMTEX.NEN003.2006,8.487308184050356,307120060.06773245,660623290.8314782,392267909.27236444,228166738.57529056,84,,
SAMTEX.NEN004.2006,8.651414641001642,448140960.86674714,2324748814.3749437,782816729.3245814,369543159.43933964,88,,
SAMTEX.NEN005.2006,9.276611628074617,1890652128.9927514,9866007235.829424,2444445372.3851194,551071248.2169192,80,,
SAMTEX.NEN006.2006,8.55055297873032,355265453.97357994,2216024846.3083363,606498894.6146817,121314317.13805087,80,,
SAMTEX.NEN007.2006,6.7490857991253925,5611588.275007157,10413853.725494208,8647690.88964766,1439538.4098318995,84,,
SAMTEX.NEN008.2006,6.686249060973238,4855668.852102888,5460996.162636094,2528513.0970154335,648841.5554245362,84,,
SAMTEX.NEN009.2006,7.942015517256508,87501503.87843254,181137877.53046036,48531395.77470184,14153244.292281257,80,,
SAMTEX.NEN010.2006,7.996269363326524,99144668.11718905,205706776.78549558,67484179.2546365,14360653.338002507,84,,
SAMTEX.NEN011.2006,8.490994284754645,309737853.7946248,358132734.72928315,483742571.2677424,203842631.10419434,80,,
SAMTEX.NEN012.2006,9.407368605809259,2554868818.002915,4052299828.113776,3311071529.579759,2555907060.609735,80,,
SAMTEX.NEN013.2006,7.894039475948567,78350085.71960048,247390829.57519525,223723680.81624848,66560681.14023104,84,,
SAMTEX.NEN014.2006,7.271111609820277,18668593.95457388,19904408.304762892,52374620.20000062,17409367.61465956,84,,
SAMTEX.NEN015.2006,7.091120865157336,12334480.569096632,9554391.939111682,26143429.009060137,15479740.450605774,84,,
SAMTEX.NEN016.2006,6.931625871411722,8543304.218150174,9031601.973999182,11595892.151273604,3448498.2101596403,84,,
SAMTEX.NEN017.2006,7.108819075252414,12847513.279432142,13013985.506077534,14444441.965689933,2623365.7637661803,88,,
SAMTEX.NEN018.2006,7.229236495464717,16952607.049364794,21569921.21448131,26418696.389171965,17635862.662655238,76,,
SAMTEX.NEN019.2006,7.2715562001261045,18687714.910543334,22087869.01814118,19691080.050463986,32735436.52497194,72,,
SAMTEX.NEN020.2006,6.977724669959901,9500023.289237663,4937319.813304815,14670812.008883823,29209808.710200977,80,,
SAMTEX.NEN021.2006,6.821788186365634,6634194.292798205,3452803.6830031667,3777367.121466161,15282812.74171318,80,,
SAMTEX.NEN022.2006,7.164291106270318,14597924.268314546,2576569.646464528,7271425.775255499,34241076.46168389,84,,
SAMTEX.NEN023.2006,6.983676483749678,9631113.118994467,2325673.7025714805,7378963.255017468,39897301.08760288,84,,
SAMTEX.NEN117.2006,6.896644794501874,7882151.798991597,10552777.503839958,5640131.843583552,2743397.7062589373,80,,
SAMTEX.NEN118.2006,6.911664205689439,8159512.379993689,13890815.738105824,8334392.081519022,2643254.398570635,80,,
SAMTEX.NEN119.2006,6.816920212450542,6560247.319273849,5789490.828340371,7173113.303306134,2585359.4513848373,80,,
SAMTEX.RAK001A.2008,6.985375606474149,9668867.448258167,7941507.973311099,15854310.102018526,16474649.654703608,84,,
SAMTEX.RAK002A.2008,7.3855123650005705,24294746.11739514,15606089.802028885,67138579.73971231,32769382.81329818,84,,
SAMTEX.RAK003A.2008,7.618567887851125,41549699.5639805,70968074.41758437,148759698.6077115,82062702.9132475,88,,
SAMTEX.RAK004A.2008,6.300415211640251,1997170.8179000684,2264215.898815068,6628279.7049147915,6603734.789950309,84,,
SAMTEX.RAK005A.2008,6.847371942017057,7036747.0872035995,3302140.646937199,9855570.092945073,12856104.389559211,88,,
SAMTEX.RAK006A.2008,6.5000136778214,3162377.255608745,1651649.4446932042,9445043.235349683,5114786.275391849,84,,
SAMTEX.RAK007A.2008,6.334844129871889,2161942.454168788,1571457.644795723,4752148.310355284,2397911.028680617,88,,
SAMTEX.RAK008A.2008,6.294878066973708,1971869.034134969,1096009.0276709076,3670916.9008542267,2589786.288665885,84,,
SAMTEX.RAK009A.2008,6.50181607775443,3175528.960060764,1642118.947454553,6381860.928056513,3287537.3316483125,88,,
SAMTEX.RAK010A.2008,6.942224718081468,8754366.374263676,4571110.258802104,16633746.700226596,8566320.1549738,88,,
SAMTEX.RAK011A.2008,6.832708372199129,6803123.769969775,5600142.84264537,14619340.29011705,8991458.312228916,84,,
SAMTEX.RAK012A.2008,6.917706373921906,8273825.82005916,4305828.684424494,14276796.27396275,7901081.5465841275,88,,
SAMTEX.RAK013A.2008,6.919272272274258,8303711.890393482,5666710.193238315,11193329.828923535,10889646.711396366,84,,
SAMTEX.RAK014A.2008,6.846521065947498,7022974.086436719,4319881.2044591885,8527821.073759167,10302793.497165525,88,,
SAMTEX.RAK015A.2008,7.086560900483462,12205649.667940883,5901618.6766989045,11033688.440296486,17482214.20961575,84,,
SAMTEX.RAK016A.2008,7.130788677442226,13514148.207160603,5418710.50880816,11449567.982866667,20758165.60166958,88,,
SAMTEX.RAK017A.2008,6.9784045334745635,9514906.686359793,4029116.259013207,8399260.188926507,18562379.567940675,84,,
SAMTEX.RAK018A.2008,7.009982707890225,10232522.490910014,3531398.9384065163,8801239.947159592,18423669.69856959,88,,
SAMTEX.RAK019A.2008,7.173062182255675,14895743.396002112,4370274.509808696,12667444.455146661,30600255.597080722,84,,
SAMTEX.RAK020A.2008,7.069162048011692,11726328.276365168,2638216.417615109,7995238.596812917,23955962.731634397,84,,
SAMTEX.RAK021A.2008,6.950222253602622,8917071.595093196,3067398.553014859,11969929.174784727,35265286.373032704,84,,
SAMTEX.RAK022A.2008,6.9991119018366295,9979571.678355852,2283731.792731985,7220420.199123838,27500747.5445221,84,,
SAMTEX.RAK023A.2008,6.973476183241976,9407542.375541914,2007358.2861986149,5872531.956618168,22852030.51206133,84,,
SAMTEX.RAK024A.2008,6.94489751275859,8808409.826966412,2054844.0356117028,5829499.94229219,25126699.745798294,80,,
SAMTEX.RAK025A.2008,7.119610970277968,13170764.071277412,3214574.4804092003,9639708.03794169,37277261.0232397,84,,
SAMTEX.RAK053A.2008,7.076285362806209,11920249.971792294,9730974.949254485,8485503.470522543,29970931.15722783,88,,
SAMTEX.RAK054A.2008,6.701491936804429,5029119.286033737,2980500.511261867,3490919.954164913,9943161.709206495,88,,
SAMTEX.RAK099A.2008,6.508369015183513,3223806.860643546,2260676.0967689743,6326096.522944589,4580832.561254208,84,,
SAMTEX.bot201.2005,9.462566503790907,2901125415.8652554,2240209149.4233212,61926020665.45659,2843477034.5656757,47,,
SAMTEX.bot202.2005,9.41492802209984,2599728660.8050447,1906793230.0521197,46932805281.985214,7323259317.09282,47,,
SAMTEX.bot203.2005,5.2852350904133365,192856.85951076634,181870.4030457948,28540.271957058674,119359.63943427676,47,,
SAMTEX.bot204.2005,7.769095032764988,58761792.16201381,18699039.998740565,585473257.9047359,17921507101.968052,47,,
SAMTEX.bot205.2005,10.616527770722898,41354975771.501,33301037088.03785,771787359198.0565,270919498866.57355,47,,
SAMTEX.bot207.2005,10.171445899141933,14840409988.47328,5402571616.34659,5067014532319.569,20264130867.11118,47,,
SAMTEX.bot208.2005,9.594549290444641,3931418621.8532414,1823643331.1450295,297640183238.79645,5998453304.490008,47,,
SAMTEX.bot209.2005,6.702066110111717,5035772.595779004,4761003.564808715,37620832.89800991,9114409.190460628,47,,
SAMTEX.bot210.2005,6.908989844236087,8109420.94148122,3605697.9189829924,19152259.618039772,6020322.164339281,47,,
SAMTEX.bot211.2005,8.399431407494479,250859993.96982238,541760707.8916364,464835133.170474,227880407.00552976,62,,
SAMTEX.bot212.2005,9.349903377130422,2238223117.9656763,3868677776.480156,4454971088.848274,2150185264.4797053,47,,
SAMTEX.bot214.2005,8.798629035551453,628968702.607086,759785127.8879704,341357824.1566491,263930383.19195434,84,,
SAMTEX.bot215.2005,9.298961203883811,1990495517.3755257,3147482560.902352,1132106501.4033368,793870688.2613658,71,,
SAMTEX.bot216.2005,9.595880622273008,3943488895.8844137,6276002502.998472,2860814367.953542,2293368508.611589,84,,
SAMTEX.bot217.2005,7.716032328636557,52003470.61832837,206989695.5218123,66950308.19877586,50717367.72431486,49,,
SAMTEX.bot218.2005,9.288247368351868,1941991695.2346687,6727906495.698459,2267236466.1948566,1868365356.6257617,52,,
SAMTEX.bot219.2005,7.616750077945117,41376150.02898351,130427203.02414995,48074293.17037278,38893123.39259309,84,,
SAMTEX.bot220.2005,8.764911315977788,581984362.9697968,1334349165.4430437,445340757.87409663,512329253.09230834,80,,
SAMTEX.bot221.2005,7.717145451262617,52136929.56969297,112877027.64180046,44087252.072506584,79786073.6217539,52,,
SAMTEX.bot222.2005,7.4325943155581475,27076611.617623996,21473950.28511599,30963247.915851887,25395147.709460884,80,,
SAMTEX.bot223.2005,6.872799472499824,7461041.789639,9566580.493779229,8348897.348466908,4359892.2264894415,80,,
SAMTEX.bot224.2005,8.197660076034381,157637695.03915653,233976895.00427094,235301875.65609676,209901697.73965517,72,,
SAMTEX.bot225.2005,7.125672927730989,13355892.897315547,13092383.11523027,17290908.653991904,17591480.633685686,80,,
SAMTEX.bot226.2005,8.464866028640522,291652718.3584992,245560867.00641888,406123888.3855368,437886455.67030096,80,,
SAMTEX.bot227.2005,8.410411690770623,257283355.25059873,326926810.3370643,513366356.78914255,582673015.5410268,72,,
SAMTEX.bot228.2005,8.307858777699536,203169624.39121,136125979.6288911,293259226.9120427,356091695.28153145,80,,
SAMTEX.bot229.2005,8.395214496440733,248435981.84755155,113474923.87255768,371260488.1921586,485641434.6019376,80,,
SAMTEX.bot230.2005,7.95715614515741,90605830.42916644,63460755.640357435,262625931.3211891,381835352.83650154,72,,
SAMTEX.bot231.2005,7.477487832288309,30025332.971322823,12529338.234514842,65769041.154376514,120840773.90179174,80,,
SAMTEX.bot401.2005,9.267755088162724,1852486655.3581145,5964614375.486628,1757872572.9615848,1176297977.893537,77,,
SAMTEX.bot402.2005,7.678803865113953,47731366.1883911,80237711.57697062,28376947.18265321,19360727.405665547,47,,
SAMTEX.bot403.2005,8.791007889400646,618027627.1364015,1125956434.7972167,333680077.63657635,214262993.26074368,88,,
SAMTEX.bot404.2005,9.229960321030564,1698088500.8707986,3057742043.7792797,748524901.7845832,609356773.0079447,72,,
SAMTEX.bot405.2005,8.497853608568498,314668745.3910537,680453007.4369167,211032301.18257836,146908413.85709646,88,,
SAMTEX.bot406.2005,9.021659695660556,1051137900.721142,3554706318.4385214,1211171863.9057348,858221706.6401066,88,,
SAMTEX.bot407.2005,8.913647921481715,819686762.4255927,3436544903.190531,1142985554.5679958,776685310.5060573,82,,
SAMTEX.bot408.2005,8.127286472282014,134056066.55962941,533072997.707929,185721210.5393395,131063173.13221678,49,,
SAMTEX.bot409.2005,7.85836720679539,72171745.13441409,224907430.7048113,93677536.64260657,74838208.79434885,49,,
SAMTEX.bot410.2005,7.9580089948019825,90783933.25134818,157423208.1592147,143532378.33849975,123485317.86313567,72,,
SAMTEX.bot411.2005,7.966753446558571,92630380.18898936,67092280.350686245,110985102.39309473,99717402.83704877,47,,
SAMTEX.bot412.2005,7.70514442097887,50715933.1808117,25577009.521302365,54669086.31163879,51709814.06018726,47,,
SAMTEX.bot413.2005,7.9950971141495195,98877417.32834806,37774866.1379961,103417051.61448488,111697097.60808104,72,,
SAMTEX.bot414.2005,8.032383238164684,107741554.72059701,57942432.61184091,113835193.35045655,123654195.29230484,49,,
SAMTEX.bot415.2005,8.475241635303579,298704410.5728891,259882540.58858716,308862562.3174514,297308326.7452641,84,,
SAMTEX.bot416.2005,9.485401129175957,3057744045.886807,5818350859.556879,2374018900.680988,2278382227.8790975,81,,
SAMTEX.bot417.2005,8.068974302729085,117212600.86210269,189474317.6383104,245873735.2732962,83547414.27301674,49,,
SAMTEX.bot418.2005,8.074085497443868,118600220.76767312,154235268.38565353,135435811.9310009,127389035.23973994,49,,
SAMTEX.bot419.2005,8.001504174419043,100346949.44051698,108941163.54027158,180489713.25222465,184802471.96104804,71,,
SAMTEX.bot420.2005,7.711956465626944,51517699.98273854,60321672.22316894,80204896.91427718,62325909.40424651,84,,
SAMTEX.bota13.2005,8.681691401452506,480497797.67390096,1253413390.4073946,499270912.69276506,471292605.1163646,47,,
SAMTEX.botb13.2005,9.451272386788435,2826652277.735247,7168184313.564283,2316793358.610282,2077054756.9954345,47,,
SAMTEX.dmb001.2006,6.51526744860319,3275423.4094498325,1464097.6441160627,1943057.8146716577,7128506.837801254,49,,
SAMTEX.dmb002.2006,6.877358465594238,7539776.38252049,2726904.716234852,3140840.131439936,8793322.6669601,88,,
SAMTEX.dmb003.2006,7.013044511768878,10304917.323275713,7625674.24471461,3809099.28706986,9944239.573907387,49,,
SAMTEX.dmb004.2006,6.6465441108092875,4431432.217695809,4906746.717222252,2533723.04549447,3748770.6016107076,88,,
SAMTEX.dmb005.2006,7.496918740672429,31399211.392043658,40009416.121077545,30978590.832973782,18417138.23750121,84,,
SAMTEX.dmb006.2006,7.974208960829875,94234289.5832516,190449694.73034227,175061235.37578955,76575876.59865592,88,,
SAMTEX.dmb007.2006,8.822777457717429,664932342.5673957,1170164228.3581474,1392624053.9226918,688135563.7085841,84,,
SAMTEX.dmb008.2006,8.03706088078131,108908275.37161216,436371653.03699934,230809254.14956698,100448928.79118949,49,,
SAMTEX.dmb009.2006,8.263374656576511,183389580.29134762,765198452.6728863,564235139.1668679,205465493.5885883,84,,
SAMTEX.dmb010.2006,7.448659950577479,28096999.94219751,18416604.657521296,52278491.441194326,68771772.98875041,49,,
SAMTEX.dmb011.2006,6.884575289246807,7666114.283220485,13237746.387871744,6024522.778459924,2588529.8927797917,49,,
SAMTEX.dmb012.2006,6.829220154525348,6748700.491823511,53939941.92926575,43599071.307719775,6418657.68422431,88,,
SAMTEX.dmb013.2006,6.965860801876055,9244018.413095204,35314490.38638512,36157351.37374239,4740660.85523908,84,,
SAMTEX.dmb014.2006,7.402463415775479,25261749.005147498,190412501.24773678,88839445.76032697,22320355.939438663,86,,
SAMTEX.dmb015.2006,7.210218459808948,16226261.092223331,96139505.05973586,41926395.039477274,9902195.23264609,84,,
SAMTEX.dmb016.2006,7.992064842071002,98189453.32369198,480651276.6129478,354345044.5050069,104892951.08097544,88,,
SAMTEX.dmb017.2006,8.559449929454624,362618476.9372692,1628806688.2290406,702455517.8796428,360208963.21408075,49,,
SAMTEX.dmb018.2006,8.32128506515803,209548745.4806093,755685203.8272513,541688700.1020027,237940538.11832827,88,,
SAMTEX.dmb019.2006,8.025446015230722,106034212.48558393,404329760.4940298,182339723.8531811,82910725.31355125,49,,
SAMTEX.dmb020.2006,7.77759745381441,59923538.937055565,208602360.77751163,114745888.4799145,53146761.74748129,88,,
SAMTEX.dmb021.2006,8.560986209258985,363903480.4235486,830804771.0683588,787684302.921036,453920949.24000883,49,,
SAMTEX.dmb022.2006,8.963143706408754,918636519.5625639,3719494251.048772,1687227243.0401397,772140404.9942106,88,,
SAMTEX.dmb023.2006,9.035089615210287,1084150601.7836604,3355176708.9116616,1185814028.1260488,654415229.0854015,49,,
SAMTEX.dmb024.2006,8.41415532021894,259510730.52153867,592319573.8951906,294048179.03210276,113264519.05144992,88,,
SAMTEX.dmb025.2006,8.043984015789183,110658305.54326673,228402692.1411895,108057304.87988059,47539375.53504369,49,,
SAMTEX.dmb026.2006,7.7279739024944085,53453223.74663823,192869572.46647,130327483.85159694,49560393.705324106,88,,
SAMTEX.dmb027.2006,7.621577048595081,41838590.83075936,130104864.42034073,80785606.81351036,33282509.822081283,49,,
SAMTEX.dmb028.2006,7.323709277147992,21072170.7685585,49807344.22260834,54392503.85632456,21538976.960359905,88,,
SAMTEX.dmb029.2006,7.536309444348264,34380282.770734906,46379440.16214666,62267354.76049049,35537246.64156791,84,,
SAMTEX.dmb030.2006,7.537761948462935,34495460.61847229,29722043.80260096,53135360.7173769,43660157.1530697,88,,
SAMTEX.dmb031.2006,7.6581086014759014,45510185.05746466,29004886.383932393,59448517.135722384,59773231.4648488,84,,
SAMTEX.dmb032.2006,7.652755826946001,44952704.658466145,30362552.99315119,60930365.43156634,77628982.7281352,49,,
SAMTEX.dmb033.2006,7.663764816731165,46106782.5119435,22544964.666808527,51474403.26138739,68988438.79717623,84,,
SAMTEX.dmb034.2006,7.4603960986222795,28866630.862035584,18450511.701784074,43033756.86560015,63882747.43593533,49,,
SAMTEX.dmb035.2006,7.471623660583081,29622633.17260773,19550452.411786504,47606908.542063884,88705966.4228069,49,,
SAMTEX.dmb101A.2006,7.043400290874386,11050967.224842148,2021141.269393929,6848890.625612104,19126617.851845574,84,,
SAMTEX.dmb102A.2006,6.8338378303707215,6820839.500440171,1539189.6271412242,3985134.6220920756,8617551.083473777,88,,
SAMTEX.k2g002.2006,8.702030060968422,503535461.2679053,848482505.2395908,593688673.9324456,421965286.91161025,84,,
SAMTEX.k2g003.2006,9.04368070095482,1105810478.5533912,1598779109.6051905,1303882727.5935433,1104156825.4269314,84,,
SAMTEX.k2g004.2006,8.923483945350547,838463082.419361,1028456293.634539,975992237.9026357,1007358874.1569233,87,,
SAMTEX.k2g005.2006,9.30660043268675,2025818032.8189285,5009416230.704269,2484771948.4607525,1960962047.2032204,88,,
SAMTEX.k2g006.2006,9.098144642044542,1253558603.8897665,3422190253.5312715,1793680084.457637,1155159626.7218769,84,,
SAMTEX.k2g007.2006,8.56910411184754,370769594.38529444,901774473.2099898,563058352.5235262,351881460.8358882,84,,
SAMTEX.k2g008.2006,7.315383767238225,20672060.49481318,29301287.671356007,132247133.80721496,75842031.17844616,62,,
SAMTEX.k2g009.2006,7.5314570424729945,33998287.52918604,17378744.416373804,59546318.23611113,77530889.74193434,79,,
SAMTEX.k2g010.2006,7.354945401369306,22643596.189511623,8392122.725115247,36290688.96669809,56939050.18413351,84,,
SAMTEX.k2g011.2006,7.513498803331959,32621115.154103782,12441211.452360848,65356166.287364274,108860404.97830892,84,,
SAMTEX.k2g012.2006,7.595436091402265,39394545.23422555,14601851.336299546,81938830.90862826,148271453.13780203,82,,
SAMTEX.k2g013.2006,7.761562831256303,57751441.8172753,19884470.25017262,124475688.9633146,225232610.11365178,83,,
SAMTEX.k2g014.2006,7.5134655650392626,32618618.62530118,13416167.27563087,75223114.6044325,142076850.91785124,82,,
SAMTEX.kal001.2008,8.9912236796089,979994593.1722765,1368294607.860348,992469220.0309837,911609898.9811451,84,,
SAMTEX.kal002.2008,8.496005084900752,313332241.0345159,319138450.81249654,276940205.0789655,256728356.81706408,84,,
SAMTEX.kal003.2008,8.819451683692531,659859819.1851357,1241956225.0124245,705257524.0986911,578460882.6824057,84,,
SAMTEX.kal004.2008,8.546987757160213,352360937.78407955,792267560.7341793,507188485.2225668,339422528.2781192,84,,
SAMTEX.kal005.2008,7.912869136769549,81821820.24300739,100536433.69968845,93440436.31082453,80381550.9834004,88,,
SAMTEX.kal006.2008,7.476944248171465,29987775.312216118,13441029.443395767,35505508.62856775,105021058.97726044,84,,
