Site,Skew,Lat,Lon,Is1D,Slope_1_100s
SAMTEX.mof127.2005,0.1401978848667435,-21.093505555555556,27.2875,True,-0.2508837557127388
SAMTEX.mol101.2005,0.0998393689769028,-24.353608333333337,25.42638888888889,True,-0.3642781843785582
SAMTEX.mol102.2005,0.0865116911048443,-24.247222222222224,25.27694444444444,True,-0.2928277422067669
SAMTEX.mol104.2005,0.124738818240956,-24.006663888888887,24.98638888888889,True,-0.0094828595080667
SAMTEX.mol105.2005,0.0603645822420662,-23.860555555555557,24.86638611111111,True,0.2095604431562066
SAMTEX.mol107.2005,0.0979491016648947,-23.566666666666663,24.721944444444443,True,0.2494580844247131
SAMTEX.mol108.2005,0.1138559835978843,-23.405555555555555,24.666663888888888,True,0.263295897330034
SAMTEX.oka002.2006,0.0875795684288722,-20.330783333333333,22.62063611111111,True,0.1113847186591744
SAMTEX.oka003.2006,0.0800304062519829,-20.182394444444444,22.463858333333334,True,0.2008109343716667
SAMTEX.oka004.2006,0.1275949712477062,-20.04833055555556,22.315830555555557,True,0.2002900974120853
SAMTEX.oka006.2006,0.0955936823610722,-19.7157,22.193136111111112,True,0.1466232629768273
SAMTEX.oka007.2006,0.1848178029068788,-19.545894444444446,22.13405277777778,True,0.0953007729583507
SAMTEX.oka008.2006,0.1403078505780439,-19.38136666666667,22.156441666666662,True,0.0649763627232333
SAMTEX.rtz202.2005,0.1354567481446645,-25.290000000000003,25.35333055555556,True,-0.3750863005118309
SAMTEX.rtz205.2005,0.1819800455099897,-25.32658888888889,24.84175,True,-0.3040082784806814
SAMTEX.rtz206.2005,0.1920938654788828,-25.375755555555557,24.668694444444444,True,-0.3397555206466274
SAMTEX.rtz401.2005,0.0648947418941724,-24.23600555555556,23.245,True,-0.0004330415490601
SAMTEX.rtz403.2005,0.0860088455854884,-24.34221944444444,22.880830555555555,True,0.4601484414404387
SAMTEX.rtz407.2005,0.0594293900801759,-24.57656111111111,22.259441666666667,True,0.3721897522418696
SAMTEX.rtz409.2005,0.153920157633925,-24.57158888888889,21.90647222222222,True,0.5009135032850819
SAMTEX.rtz411.2005,0.1208928053518497,-24.212777777777777,21.8475,True,0.5631999274968703
SAMTEX.rtz413.2005,0.0672784445420552,-23.939061111111112,21.6325,True,0.4927697603737169
SAMTEX.rtz414.2005,0.0600276469865523,-23.843330555555553,21.465555555555554,True,0.554137004523409
SAMTEX.rtz415.2005,0.0767556786770825,-23.786311111111115,21.277305555555554,True,0.5037486050587808
SAMTEX.rtz416.2005,0.0447685621032742,-23.71545,21.102777777777774,True,0.5428034740878568
SAMTEX.rtz417.2005,0.0779792326134112,-23.630477777777777,20.926194444444445,True,0.5749676187525034
SAMTEX.rtz418.2005,0.0981763053462441,-23.531941666666665,20.765,True,0.5880010096636317
SAMTEX.rtz419.2005,0.0605467196640446,-23.55072777777778,20.568608333333337,True,0.6208577137990179
SAMTEX.rtz420.2005,0.0838200683674518,-23.434644444444444,20.418972222222223,True,0.5270497327599439
SAMTEX.rtz424.2005,0.0921117093019792,-22.761311111111112,20.217858333333332,True,-0.0872648355887934
SAMTEX.rtzf01.2005,0.1723773302620589,-23.96631111111111,21.72675,True,0.5565206849420505
SAMTEX.rtzfb1.2005,0.1856449632301926,-24.448608333333333,22.441388888888888,True,0.3226503412277751
SAMTEX.san001.2008,0.1436636640314857,-23.317616666666662,24.43797222222222,True,0.3743673013707026
SAMTEX.san002.2008,0.0436892061913234,-23.142588888888888,24.283969444444445,True,0.4897278069330963
SAMTEX.san003.2008,0.0481891980999443,-22.969838888888887,24.174719444444445,True,0.5302823150860387
SAMTEX.san006.2008,0.0393133720052728,-22.48900555555556,24.169469444444445,True,0.6510778727132388
SAMTEX.san007.2008,0.0471813950309346,-22.313144444444447,24.17230277777778,True,0.651763937241485
SAMTEX.san008.2008,0.0392689171226982,-22.12839444444445,24.176858333333335,True,0.5080288511856728
SAMTEX.san009.2008,0.0658599807807697,-22.021838888888887,24.045580555555556,True,0.4583319303305074
SAMTEX.san010.2008,0.0785001332731715,-21.84683888888889,23.990886111111113,True,0.5966331902344234
SAMTEX.san011.2008,0.0760339767712657,-21.6532,24.065830555555557,True,0.6554876231208022
SAMTEX.san012.2008,0.1012089843324342,-21.460366666666665,24.14474722222222,True,0.6423785408688163
SAMTEX.san014.2008,0.1696876788519142,-21.097366666666662,24.181941666666667,True,0.634624529900797
SAMTEX.sso102.2005,0.1516107153639045,-22.87166388888889,27.781941666666665,True,-0.3563057716397739
SAMTEX.sso106.2005,0.0756808170196482,-22.645275,27.12,True,-0.2864907946542361
SAMTEX.sso107.2005,0.0459262792887033,-22.524444444444445,26.963886111111112,True,-0.2436850872472876
SAMTEX.sso108.2005,0.0556283167563984,-22.433330555555557,26.835830555555553,True,-0.1464651770477347
SAMTEX.sso109.2005,0.0783580969358983,-22.28721944444445,26.777219444444444,True,-0.0742136117861697
SAMTEX.sso110.2005,0.1198878670127654,-22.183888888888887,26.646666666666665,True,0.0803305839246433
SAMTEX.sso113.2005,0.1854569422407749,-21.815833333333337,26.279441666666667,True,0.2293573520260647
SAMTEX.sso115.2005,0.1539782049372224,-21.739719444444447,25.924997222222224,True,-0.1110889090492333
SAMTEX.sso117.2005,0.1727691033137512,-21.548055555555557,25.657497222222226,True,0.1566814050884357
SAMTEX.sso118.2005,0.1955669150902156,-21.410830555555552,25.53388888888889,True,0.1668554364693907
SAMTEX.win003.2006,0.1745537606932617,-20.256922222222222,23.140775,True,0.2837570201428526
SAMTEX.win004.2006,0.145773288768262,-20.34564444444444,22.965497222222226,True,0.1931428178676586
SAMTEX.win013.2006,0.1523836531628943,-21.571727777777777,21.822441666666663,True,-0.3125557121438505
SAMTEX.win016.2006,0.1228336277136098,-22.126672222222226,20.77813611111111,True,-0.2442483225763582
