Site,File,Skew,Lat,Lon,Is1D,Tectonic_Unit
SAMTEX.win004.2006,SAMTEX.win004.2006.edi,0.145773288768262,-20.34564444444444,22.965497222222226,True,mesoproterozoic_belts
PRIDE.ZAM21B_RH_ZAM20B.2011-2012,PRIDE.ZAM21B_RH_ZAM20B.2011-2012.edi,0.1465850622864999,-16.00713888888889,23.336277777777777,True,neoproterozoic
PRIDE.ZAM011A_RH_ZAM00.2011-2012,PRIDE.ZAM011A_RH_ZAM00.2011-2012.edi,0.1466956402331498,-15.83025,24.99688888888889,True,neoproterozoic
SAMTEX.ETO013A.2008,SAMTEX.ETO013A.2008.edi,0.1468089807565017,-19.98056111111111,14.975219444444445,True,paleoproterozoic_belts
SAMTEX.bot205.2005,SAMTEX.bot205.2005.edi,0.1474308798527913,-26.57795,26.818608333333337,True,archean
SAMTEX.kim016.2003-2006,SAMTEX.kim016.2003-2006.edi,0.1482786011923426,-29.64433888888889,25.616388888888892,True,archean
SAMTEX.kim411.2004,SAMTEX.kim411.2004.edi,0.1484355516524298,-26.381033333333335,21.563694444444444,True,paleoproterozoic_shields
SAMTEX.kap060.2003,SAMTEX.kap060.2003.edi,0.148547379737916,-24.234061111111114,28.006108333333337,True,archean
SAMTEX.dmb017.2006,SAMTEX.dmb017.2006.edi,0.1486510532029592,-21.19183888888889,18.524441666666664,True,neoproterozoic
SAMTEX.KXT003A_auto.tru.2008,SAMTEX.KXT003A_auto.tru.2008.edi,0.1493233742720866,-30.537755555555556,26.787669444444447,True,archean
SAMTEX.mak008.2006,SAMTEX.mak008.2006.edi,0.1501208264224177,-20.24472777777778,24.70838611111111,True,paleoproterozoic_belts
SAMTEX.kap003.2003,SAMTEX.kap003.2003.edi,0.1502465076726408,-32.13933888888889,20.4675,True,mesoproterozoic_belts
SAMTEX.kap005.2003,SAMTEX.kap005.2003.edi,0.1510264825233198,-31.83156111111111,20.7775,True,mesoproterozoic_belts
SAMTEX.dmb010.2006,SAMTEX.dmb010.2006.edi,0.1510779682487587,-19.88045,18.304441666666666,True,neoproterozoic
SAMTEX.wita16.2004,SAMTEX.wita16.2004.edi,0.1511578929022075,-27.060755555555556,26.830083333333334,True,archean
SAMTEX.sso102.2005,SAMTEX.sso102.2005.edi,0.1516107153639045,-22.87166388888889,27.781941666666665,True,limpopo
SAMTEX.kap068.2003,SAMTEX.kap068.2003.edi,0.1519423509939176,-23.174441666666667,28.948055555555555,True,archean
SAMTEX.kap067.2003,SAMTEX.kap067.2003.edi,0.1519423971823439,-23.174441666666667,28.948055555555555,True,archean
SAMTEX.win013.2006,SAMTEX.win013.2006.edi,0.1523836531628943,-21.571727777777777,21.822441666666663,True,paleoproterozoic_shields
SAMTEX.k2g004.2006,SAMTEX.k2g004.2006.edi,0.1525988269739723,-22.18506111111111,21.595913888888887,True,paleoproterozoic_shields
SAMTEX.bot229.2005,SAMTEX.bot229.2005.edi,0.1527149800283956,-23.965477777777775,22.998416666666667,True,archean
SAMTEX.kal010.2008,SAMTEX.kal010.2008.edi,0.1531580041800829,-22.370144444444445,23.43588888888889,True,limpopo
SAMTEX.rtz409.2005,SAMTEX.rtz409.2005.edi,0.153920157633925,-24.57158888888889,21.90647222222222,True,paleoproterozoic_shields
SAMTEX.sso115.2005,SAMTEX.sso115.2005.edi,0.1539782049372224,-21.739719444444447,25.924997222222224,True,limpopo
SAMTEX.kap074.2003,SAMTEX.kap074.2003.edi,0.1550151917650475,-22.30989444444445,29.718055555555555,True,limpopo
SAMTEX.RAK017A.2008,SAMTEX.RAK017A.2008.edi,0.1556460303909439,-17.616255555555558,17.390302777777777,True,paleoproterozoic_shields
SAMTEX.CPV025.2006,SAMTEX.CPV025.2006.edi,0.1556565230313447,-17.76245,23.462941666666666,True,neoproterozoic
SAMTEX.kal011.2008,SAMTEX.kal011.2008.edi,0.1565526874070062,-22.372311111111113,23.639913888888888,True,limpopo
SAMTEX.bot416.2005,SAMTEX.bot416.2005.edi,0.1569011862542475,-22.96600555555555,26.37638888888889,True,limpopo
SAMTEX.GIB014A.2008,SAMTEX.GIB014A.2008.edi,0.1588308830750156,-25.13845,17.182083333333335,True,paleoproterozoic_shields
SAMTEX.zim102.2005,SAMTEX.zim102.2005.edi,0.1588916903497698,-22.24295,27.256666666666668,True,limpopo
PRIDE.ZAM009A_RH_ZAM01.2011-2012,PRIDE.ZAM009A_RH_ZAM01.2011-2012.edi,0.1614442938706959,-16.185,25.037358333333337,True,neoproterozoic
SAMTEX.KXT004A_auto.tru.2008,SAMTEX.KXT004A_auto.tru.2008.edi,0.162403948815185,-30.681283333333333,26.94469722222222,True,mesoproterozoic_belts
SAMTEX.kal007.2008,SAMTEX.kal007.2008.edi,0.1628446065886983,-22.275866666666666,22.86966388888889,True,archean
SAMTEX.LOW006B_auto.tru.2008,SAMTEX.LOW006B_auto.tru.2008.edi,0.1630055326209186,-23.20331111111111,30.302305555555556,True,archean
SAMTEX.zim108.2005,SAMTEX.zim108.2005.edi,0.1636407123014605,-21.24545,27.506108333333337,True,archean
SAMTEX.mak004.2006,SAMTEX.mak004.2006.edi,0.1637820090078148,-20.15731111111111,25.458413888888888,True,paleoproterozoic_belts
SAMTEX.KXT002A_auto.tru.2008,SAMTEX.KXT002A_auto.tru.2008.edi,0.1638504527859684,-30.43564444444445,26.61628055555556,True,archean
SAMTEX.ETO018A.2008,SAMTEX.ETO018A.2008.edi,0.1639929230018088,-19.17058888888889,14.381691666666669,True,paleoproterozoic_belts
SAMTEX.bot415.2005,SAMTEX.bot415.2005.edi,0.1651311980560533,-23.139366666666668,26.244247222222224,True,limpopo
SAMTEX.NEN020.2006,SAMTEX.NEN020.2006.edi,0.1668400755590737,-18.608394444444446,20.077275,True,paleoproterozoic_shields
SAMTEX.san014.2008,SAMTEX.san014.2008.edi,0.1696876788519142,-21.097366666666662,24.181941666666667,True,paleoproterozoic_belts
SAMTEX.mof104.2005,SAMTEX.mof104.2005.edi,0.169951229037946,-20.179616666666668,24.03,True,mesoproterozoic_belts
SAMTEX.KXT008A_auto.tru.2008,SAMTEX.KXT008A_auto.tru.2008.edi,0.1705799971224757,-31.175422222222224,27.575033333333337,True,mesoproterozoic_belts
SAMTEX.dmb008.2006,SAMTEX.dmb008.2006.edi,0.1712214909043229,-19.569616666666665,18.14527777777778,True,paleoproterozoic_shields
SAMTEX.bot218.2005,SAMTEX.bot218.2005.edi,0.172173977362354,-24.79322777777778,24.995,True,archean
SAMTEX.dmb022.2006,SAMTEX.dmb022.2006.edi,0.1723768950330054,-22.02045,18.834163888888888,True,mesoproterozoic_belts
SAMTEX.rtzf01.2005,SAMTEX.rtzf01.2005.edi,0.1723773302620589,-23.96631111111111,21.72675,True,paleoproterozoic_shields
SAMTEX.sso117.2005,SAMTEX.sso117.2005.edi,0.1727691033137512,-21.548055555555557,25.657497222222226,True,limpopo
SAMTEX.wita18.2004,SAMTEX.wita18.2004.edi,0.1733514435584464,-27.05908888888889,26.886475,True,archean
SAMTEX.win003.2006,SAMTEX.win003.2006.edi,0.1745537606932617,-20.256922222222222,23.140775,True,mesoproterozoic_belts
SAMTEX.win037.2006,SAMTEX.win037.2006.edi,0.1746674675075172,-22.53183888888889,17.201666666666664,True,neoproterozoic
SAMTEX.dmb014.2006,SAMTEX.dmb014.2006.edi,0.1751089539318513,-20.601144444444447,18.372636111111113,True,neoproterozoic
PRIDE.ZAM16B_RH_ZAM15B.2011-2012,PRIDE.ZAM16B_RH_ZAM15B.2011-2012.edi,0.1781281226760739,-16.38660833333333,22.868277777777777,True,neoproterozoic
SAMTEX.NEN003.2006,SAMTEX.NEN003.2006.edi,0.1785555303047085,-21.63206111111111,20.853275,True,mesoproterozoic_belts
SAMTEX.zim125.2005,SAMTEX.zim125.2005.edi,0.1787884544377561,-18.89545,25.624441666666662,True,paleoproterozoic_belts
SAMTEX.RAK020A.2008,SAMTEX.RAK020A.2008.edi,0.1791436336534934,-17.620783333333335,18.010413888888888,True,paleoproterozoic_shields
SAMTEX.kim434.2004,SAMTEX.kim434.2004.edi,0.1807450459825963,-23.69047777777778,18.269805555555553,True,paleoproterozoic_shields
SAMTEX.kap061.2003,SAMTEX.kap061.2003.edi,0.1811040299941228,-24.116005555555557,28.123330555555555,True,archean
SAMTEX.zim103.2005,SAMTEX.zim103.2005.edi,0.1811856121014884,-22.11933888888889,27.276666666666667,True,archean
SAMTEX.rtz205.2005,SAMTEX.rtz205.2005.edi,0.1819800455099897,-25.32658888888889,24.84175,True,archean
SAMTEX.kim015.2003-2006,SAMTEX.kim015.2003-2006.edi,0.182583707946706,-29.493783333333333,25.445830555555556,True,archean
SAMTEX.zim122.2005,SAMTEX.zim122.2005.edi,0.1827690409850467,-19.382672222222222,25.885555555555555,True,paleoproterozoic_belts
SAMTEX.wita34.2004,SAMTEX.wita34.2004.edi,0.1835993827675737,-27.038533333333337,27.413974999999997,True,archean
SAMTEX.RAK099A.2008,SAMTEX.RAK099A.2008.edi,0.1836246951461328,-17.668644444444446,15.866355555555556,True,paleoproterozoic_shields
SAMTEX.kim446.2004,SAMTEX.kim446.2004.edi,0.1837841549197872,-22.31992222222222,16.511469444444444,True,neoproterozoic
SAMTEX.oka007.2006,SAMTEX.oka007.2006.edi,0.1848178029068788,-19.545894444444446,22.13405277777778,True,neoproterozoic
SAMTEX.sso113.2005,SAMTEX.sso113.2005.edi,0.1854569422407749,-21.815833333333337,26.279441666666667,True,limpopo
SAMTEX.rtzfb1.2005,SAMTEX.rtzfb1.2005.edi,0.1856449632301926,-24.448608333333333,22.441388888888888,True,archean
PRIDE.ZAM33B_RH_ZAM32B.2011-2012,PRIDE.ZAM33B_RH_ZAM32B.2011-2012.edi,0.1856614688467385,-14.847441666666668,24.671858333333333,True,neoproterozoic
SAMTEX.kap001.2003,SAMTEX.kap001.2003.edi,0.1862325293017578,-32.39961666666667,20.20888888888889,True,mesoproterozoic_belts
SAMTEX.kal008.2008,SAMTEX.kal008.2008.edi,0.1865787036152651,-22.34331111111111,23.04866388888889,True,archean
SAMTEX.kap008.2003,SAMTEX.kap008.2003.edi,0.1870251322167543,-31.40545,21.189441666666667,True,mesoproterozoic_belts
SAMTEX.kim439.2004,SAMTEX.kim439.2004.edi,0.1874996787067751,-23.094644444444445,17.517305555555556,True,mesoproterozoic_belts
SAMTEX.kim012.2003-2006,SAMTEX.kim012.2003-2006.edi,0.1879989582672282,-29.132394444444444,25.0125,True,archean
SAMTEX.mof126.2005,SAMTEX.mof126.2005.edi,0.1886792442596735,-21.07795,27.093888888888888,True,archean
SAMTEX.mak001.2006,SAMTEX.mak001.2006.edi,0.1897818653945016,-20.177533333333333,26.030830555555553,True,archean
SAMTEX.win038.2006,SAMTEX.win038.2006.edi,0.1911764721975262,-22.562116666666668,16.998608333333333,True,neoproterozoic
SAMTEX.wita46.2005,SAMTEX.wita46.2005.edi,0.1912449858745394,-27.00297777777778,27.81980555555555,True,archean
SAMTEX.rtz206.2005,SAMTEX.rtz206.2005.edi,0.1920938654788828,-25.375755555555557,24.668694444444444,True,archean
PRIDE.ZAM013A_RH_ZAM01.2011-2012,PRIDE.ZAM013A_RH_ZAM01.2011-2012.edi,0.1925717660282065,-15.54213888888889,24.77146944444444,True,neoproterozoic
SAMTEX.dmb019.2006,SAMTEX.dmb019.2006.edi,0.1935097693936544,-21.54183888888889,18.610555555555557,True,neoproterozoic
SAMTEX.KXT007A_auto.tru.2008,SAMTEX.KXT007A_auto.tru.2008.edi,0.1945664704252786,-31.034172222222224,27.45892222222222,True,mesoproterozoic_belts
SAMTEX.kap072.2003,SAMTEX.kap072.2003.edi,0.1951299354973203,-22.631005555555557,29.510277777777777,True,limpopo
SAMTEX.NEN001.2006,SAMTEX.NEN001.2006.edi,0.1953892716378319,-21.97045,20.97735833333333,True,paleoproterozoic_shields
SAMTEX.sso118.2005,SAMTEX.sso118.2005.edi,0.1955669150902156,-21.410830555555552,25.53388888888889,True,limpopo
SAMTEX.rtz410.2005,SAMTEX.rtz410.2005.edi,0.19600631549314,-24.39156111111111,21.872777777777777,True,paleoproterozoic_shields
SAMTEX.dmb003.2006,SAMTEX.dmb003.2006.edi,0.1972156181555625,-18.66683888888889,17.998608333333333,True,paleoproterozoic_shields
SAMTEX.wita39.2005,SAMTEX.wita39.2005.edi,0.1997729670150925,-27.028255555555553,27.58036388888889,True,archean
SAMTEX.kap033.2003,SAMTEX.kap033.2003.edi,0.1999367104922804,-28.01433888888889,24.621108333333332,True,archean
SAMTEX.win017.2006,SAMTEX.win017.2006.edi,0.2003650559702737,-22.138644444444445,20.96938611111111,False,paleoproterozoic_shields
SAMTEX.k2g002.2006,SAMTEX.k2g002.2006.edi,0.2023528943518182,-21.8567,21.614386111111113,False,paleoproterozoic_shields
PRIDE.ZAM07B_RH_ZAM09B.2011-2012,PRIDE.ZAM07B_RH_ZAM09B.2011-2012.edi,0.2027429692660714,-16.905166666666666,23.84521944444444,False,neoproterozoic
SAMTEX.dmb024.2006,SAMTEX.dmb024.2006.edi,0.2039511827230356,-22.368616666666668,18.942025,False,paleoproterozoic_shields
SAMTEX.kap059.2003,SAMTEX.kap059.2003.edi,0.204393209090146,-24.38156111111111,27.85888888888889,False,archean
SAMTEX.win007.2006,SAMTEX.win007.2006.edi,0.2044407911940487,-20.674894444444444,22.533525,False,mesoproterozoic_belts
SAMTEX.zim124.2005,SAMTEX.zim124.2005.edi,0.2047557196615203,-19.051838888888888,25.710830555555553,False,paleoproterozoic_belts
SAMTEX.kal006.2008,SAMTEX.kal006.2008.edi,0.2048699640541918,-22.20645,22.68816388888889,False,archean
SAMTEX.RAK018A.2008,SAMTEX.RAK018A.2008.edi,0.2056043555623211,-17.61831111111111,17.575691666666668,False,paleoproterozoic_shields
SAMTEX.KXT009A_auto.tru.2008,SAMTEX.KXT009A_auto.tru.2008.edi,0.2062085185652234,-31.278366666666667,27.715894444444444,False,mesoproterozoic_belts
SAMTEX.kal003.2008,SAMTEX.kal003.2008.edi,0.2072057966748324,-22.0557,22.129858333333335,False,paleoproterozoic_shields
SAMTEX.rtz201.2005,SAMTEX.rtz201.2005.edi,0.2074986597529879,-25.313783333333333,25.57027777777778,False,archean
SAMTEX.mof103.2005,SAMTEX.mof103.2005.edi,0.2078554851586442,-20.17350555555556,23.831108333333333,False,mesoproterozoic_belts
SAMTEX.kim213.2003-2006,SAMTEX.kim213.2003-2006.edi,0.208862283589037,-29.348227777777776,25.231666666666666,False,archean
SAMTEX.kim214.2003-2006,SAMTEX.kim214.2003-2006.edi,0.210061231736394,-29.42045,25.341941666666667,False,archean
SAMTEX.mol103.2005,SAMTEX.mol103.2005.edi,0.2106701781299202,-24.130555555555556,25.125,False,archean
PRIDE.ZAM05B_RH_ZAM04B.2011-2012,PRIDE.ZAM05B_RH_ZAM04B.2011-2012.edi,0.2109726856218089,-17.177500000000002,24.06002777777778,False,neoproterozoic
SAMTEX.zim105.2005,SAMTEX.zim105.2005.edi,0.2111670870468118,-21.76045,27.372219444444443,False,archean
PRIDE.ZAM10B_RH_ZAM18B.2011-2012,PRIDE.ZAM10B_RH_ZAM18B.2011-2012.edi,0.2139963898810992,-16.529916666666665,23.44938888888889,False,neoproterozoic
SAMTEX.win015.2006,SAMTEX.win015.2006.edi,0.2149801920857846,-22.077644444444445,21.35055277777778,False,paleoproterozoic_shields
SAMTEX.CPV009.2006,SAMTEX.CPV009.2006.edi,0.21515888217258,-18.007477777777776,20.630858333333332,False,paleoproterozoic_shields
SAMTEX.bot418.2005,SAMTEX.bot418.2005.edi,0.2164988219064594,-22.49350555555556,26.441108333333332,False,limpopo
SAMTEX.mak007.2006,SAMTEX.mak007.2006.edi,0.2165304742636453,-20.239116666666668,24.90063611111111,False,paleoproterozoic_belts
SAMTEX.zim112.2005,SAMTEX.zim112.2005.edi,0.216661270133692,-20.76295,26.9075,False,archean
SAMTEX.NEN022.2006,SAMTEX.NEN022.2006.edi,0.2169885180346896,-18.276505555555556,19.993358333333333,False,paleoproterozoic_shields
PRIDE.ZAM007A_RH_ZAM01.2011-2012,PRIDE.ZAM007A_RH_ZAM01.2011-2012.edi,0.2173226895815583,-16.527608333333333,24.92663888888889,False,neoproterozoic
SAMTEX.kim014.2003-2006,SAMTEX.kim014.2003-2006.edi,0.2174476979138468,-29.38992222222222,25.289808333333333,False,archean
PRIDE.ZAM04B_RH_ZAM05B.2011-2012,PRIDE.ZAM04B_RH_ZAM05B.2011-2012.edi,0.2177857969328308,-17.336691666666667,24.13246944444445,False,neoproterozoic
SAMTEX.kap021.2003,SAMTEX.kap021.2003.edi,0.218907191033782,-29.648505555555555,22.997219444444447,False,archean
SAMTEX.win022.2006,SAMTEX.win022.2006.edi,0.2200777237967864,-22.272116666666665,20.03894166666667,False,paleoproterozoic_shields
SAMTEX.rtz422.2005,SAMTEX.rtz422.2005.edi,0.2205922126361107,-23.097394444444443,20.258330555555556,False,paleoproterozoic_shields
SAMTEX.kap007.2003,SAMTEX.kap007.2003.edi,0.220663135799128,-31.512116666666667,21.058608333333336,False,mesoproterozoic_belts
SAMTEX.bot419.2005,SAMTEX.bot419.2005.edi,0.2239648739654264,-22.377116666666662,26.590277777777775,False,limpopo
SAMTEX.win012.2006,SAMTEX.win012.2006.edi,0.2243012149902327,-21.477283333333332,22.041830555555556,False,paleoproterozoic_shields
SAMTEX.sso111.2005,SAMTEX.sso111.2005.edi,0.2250413909903272,-22.04555277777778,26.551108333333335,False,limpopo
SAMTEX.CPV023.2006,SAMTEX.CPV023.2006.edi,0.2255864316079905,-17.816477777777777,23.09427222222222,False,neoproterozoic
SAMTEX.win019.2006,SAMTEX.win019.2006.edi,0.2260986816401313,-22.096866666666667,20.549469444444448,False,paleoproterozoic_shields
SAMTEX.zim117.2005,SAMTEX.zim117.2005.edi,0.2269930856191075,-20.22795,26.255277777777778,False,archean
SAMTEX.witb33.2004,SAMTEX.witb33.2004.edi,0.228058062635373,-27.0202,26.601194444444445,False,archean
PRIDE.ZAM15B_RH_ZAM16B.2011-2012,PRIDE.ZAM15B_RH_ZAM16B.2011-2012.edi,0.2280757612839685,-16.380055555555558,22.67930555555556,False,neoproterozoic
SAMTEX.CPV028.2006,SAMTEX.CPV028.2006.edi,0.2282691453906882,-17.649477777777776,24.062883333333335,False,neoproterozoic
SAMTEX.kim442.2004,SAMTEX.kim442.2004.edi,0.2285305531342426,-22.750755555555557,17.096191666666666,False,neoproterozoic
SAMTEX.kim438.2004,SAMTEX.kim438.2004.edi,0.22880012101866,-23.236866666666668,17.720358333333333,False,mesoproterozoic_belts
SAMTEX.win039.2006,SAMTEX.win039.2006.edi,0.2295693727840964,-22.598227777777776,16.801941666666668,False,neoproterozoic
SAMTEX.RAK021A.2008,SAMTEX.RAK021A.2008.edi,0.2319533979780334,-17.65331111111111,18.231913888888887,False,paleoproterozoic_shields
SAMTEX.kim017.2003-2006,SAMTEX.kim017.2003-2006.edi,0.2324938420326376,-29.775727777777774,25.771941666666667,False,archean
SAMTEX.win025.2006,SAMTEX.win025.2006.edi,0.2325781749095135,-22.338088888888887,19.503608333333332,False,paleoproterozoic_shields
SAMTEX.dmb034.2006,SAMTEX.dmb034.2006.edi,0.233063334979124,-24.120727777777777,19.211388888888887,False,paleoproterozoic_shields
PRIDE.ZAM28B_RH_ZAM26B.2011-2012,PRIDE.ZAM28B_RH_ZAM26B.2011-2012.edi,0.2355018948968731,-15.088555555555557,23.769608333333338,False,neoproterozoic
SAMTEX.witb14.2004,SAMTEX.witb14.2004.edi,0.2368104490697691,-26.549644444444446,26.273416666666662,False,archean
SAMTEX.kap039.2003,SAMTEX.kap039.2003.edi,0.2380021826959792,-27.16683888888889,25.334441666666667,False,archean
SAMTEX.kim433.2004,SAMTEX.kim433.2004.edi,0.2380755781809699,-23.791588888888892,18.410083333333333,False,paleoproterozoic_shields
SAMTEX.win008.2006,SAMTEX.win008.2006.edi,0.2381272461624648,-20.835616666666667,22.44824722222222,False,mesoproterozoic_belts
SAMTEX.kap044.2003,SAMTEX.kap044.2003.edi,0.2386220480430746,-26.468227777777777,25.98110833333333,False,archean
SAMTEX.witb29.2004,SAMTEX.witb29.2004.edi,0.2388580053639672,-26.93797777777778,26.517030555555554,False,archean
SAMTEX.kap026.2003,SAMTEX.kap026.2003.edi,0.2403898835064958,-28.9525,23.61527777777778,False,archean
SAMTEX.kim007.2003-2006,SAMTEX.kim007.2003-2006.edi,0.2404481572849898,-28.541005555555557,24.188055555555557,False,archean
SAMTEX.bot404.2005,SAMTEX.bot404.2005.edi,0.2407129895235785,-24.865172222222224,25.366666666666667,False,archean
SAMTEX.zim116.2005,SAMTEX.zim116.2005.edi,0.2413700313173774,-20.361283333333336,26.31,False,archean
SAMTEX.dmb016.2006,SAMTEX.dmb016.2006.edi,0.2425510620839912,-20.98883888888889,18.480191666666663,False,neoproterozoic
SAMTEX.kap027.2003,SAMTEX.kap027.2003.edi,0.2437620050936099,-28.801005555555555,23.786941666666667,False,archean
SAMTEX.kal002.2008,SAMTEX.kal002.2008.edi,0.2438216383102486,-22.00545,21.94363611111111,False,paleoproterozoic_shields
SAMTEX.dmb023.2006,SAMTEX.dmb023.2006.edi,0.2442522989239283,-22.197116666666663,18.8825,False,mesoproterozoic_belts
SAMTEX.zim118.2005,SAMTEX.zim118.2005.edi,0.2448119658638074,-20.05711666666667,26.18,False,archean
SAMTEX.zim113.2005,SAMTEX.zim113.2005.edi,0.2467166598182686,-20.69183888888889,26.75055555555555,False,archean
PRIDE.ZAM26B_RH_ZAM28B.2011-2012,PRIDE.ZAM26B_RH_ZAM28B.2011-2012.edi,0.247294936329016,-15.190858333333331,23.422219444444444,False,neoproterozoic
PRIDE.ZAM03B_RH_ZAM01B.2011-2012,PRIDE.ZAM03B_RH_ZAM01B.2011-2012.edi,0.2475790722927128,-17.385555555555555,24.148358333333334,False,neoproterozoic
SAMTEX.ETO005A.2008,SAMTEX.ETO005A.2008.edi,0.2477381095663081,-21.22395,15.798552777777775,False,neoproterozoic
SAMTEX.CPV016.2006,SAMTEX.CPV016.2006.edi,0.2480520457732543,-18.06964444444445,21.826302777777776,False,neoproterozoic
PRIDE.ZAM32B_RH_ZAM33B.2011-2012,PRIDE.ZAM32B_RH_ZAM33B.2011-2012.edi,0.2482706577399353,-14.912777777777778,24.49913888888889,False,neoproterozoic
SAMTEX.kap016.2003,SAMTEX.kap016.2003.edi,0.2497299084489783,-30.340727777777776,22.29694166666667,False,mesoproterozoic_belts
SAMTEX.win030.2006,SAMTEX.win030.2006.edi,0.2500532284234661,-22.410227777777777,18.544108333333337,False,mesoproterozoic_belts
SAMTEX.kim447.2004,SAMTEX.kim447.2004.edi,0.2511811325487082,-22.18714444444445,16.36563611111111,False,neoproterozoic
SAMTEX.bot223.2005,SAMTEX.bot223.2005.edi,0.2512044509659744,-24.54547777777778,24.066472222222224,False,archean
SAMTEX.kap002.2003,SAMTEX.kap002.2003.edi,0.2513923011075702,-32.22878333333333,20.356108333333335,False,mesoproterozoic_belts
SAMTEX.win010.2006,SAMTEX.win010.2006.edi,0.2515085850994361,-21.171366666666668,22.307025,False,mesoproterozoic_belts
SAMTEX.kap015.2003,SAMTEX.kap015.2003.edi,0.2518085576548533,-30.466283333333333,22.176941666666668,False,mesoproterozoic_belts
SAMTEX.LIM008A.2008,SAMTEX.LIM008A.2008.edi,0.252015066631508,-23.811783333333334,29.209888888888887,False,archean
PRIDE.ZAM40B_RH_ZAM34B.2011-2012,PRIDE.ZAM40B_RH_ZAM34B.2011-2012.edi,0.2540210268821889,-14.368441666666667,23.605247222222225,False,neoproterozoic
SAMTEX.KXT006A_auto.tru.2008,SAMTEX.KXT006A_auto.tru.2008.edi,0.2541848557041369,-30.89347777777778,27.237644444444445,False,mesoproterozoic_belts
SAMTEX.ETO010A.2008,SAMTEX.ETO010A.2008.edi,0.2543866768591398,-20.4847,15.305719444444446,False,neoproterozoic
PRIDE.ZAM39B_RH_ZAM42B.2011-2012,PRIDE.ZAM39B_RH_ZAM42B.2011-2012.edi,0.2556359406807102,-14.3725,23.75783055555555,False,neoproterozoic
SAMTEX.kim437.2004,SAMTEX.kim437.2004.edi,0.2578253509739371,-23.33017222222222,17.836666666666666,False,paleoproterozoic_shields
SAMTEX.rtz211.2005,SAMTEX.rtz211.2005.edi,0.2592956505881833,-25.302422222222223,23.691472222222224,False,archean
SAMTEX.wita47.2005,SAMTEX.wita47.2005.edi,0.2597940819041346,-26.990755555555555,27.848416666666665,False,archean
PRIDE.ZAM012A_RH_ZAM00.2011-2012,PRIDE.ZAM012A_RH_ZAM00.2011-2012.edi,0.2607641944224587,-15.679719444444444,24.891191666666668,False,neoproterozoic
SAMTEX.GIB002A.2008,SAMTEX.GIB002A.2008.edi,0.2647637062213265,-24.64228333333333,19.69025,False,paleoproterozoic_shields
SAMTEX.kof003.2004,SAMTEX.kof003.2004.edi,0.2674651989633269,-28.972977777777775,25.16925277777778,False,archean
SAMTEX.mof116.2005,SAMTEX.mof116.2005.edi,0.2682227914183823,-21.368783333333333,25.275277777777777,False,limpopo
SAMTEX.bot219.2005,SAMTEX.bot219.2005.edi,0.2690909751003613,-24.646866666666668,24.856194444444444,False,archean
SAMTEX.witb15.2004,SAMTEX.witb15.2004.edi,0.2693257862484718,-26.574922222222224,26.29425277777778,False,archean
SAMTEX.CPV004.2006,SAMTEX.CPV004.2006.edi,0.2712938915373422,-17.902338888888888,19.682633333333335,False,paleoproterozoic_shields
SAMTEX.wita21.2004,SAMTEX.wita21.2004.edi,0.2728620533229493,-27.073255555555555,26.986475,False,archean
SAMTEX.dmb009.2006,SAMTEX.dmb009.2006.edi,0.2753960573935958,-19.729533333333332,18.20688611111111,False,paleoproterozoic_shields
SAMTEX.san013.2008,SAMTEX.san013.2008.edi,0.2754191803527878,-21.278033333333333,24.102469444444445,False,paleoproterozoic_belts
SAMTEX.GIB008A.2008,SAMTEX.GIB008A.2008.edi,0.2760651035383618,-25.00758888888889,18.420194444444444,False,paleoproterozoic_shields
SAMTEX.kap041.2003,SAMTEX.kap041.2003.edi,0.2809363880973831,-26.906388888888888,25.611108333333338,False,archean
SAMTEX.kap058.2003,SAMTEX.kap058.2003.edi,0.2815318413377008,-24.50045,27.757219444444445,False,archean
SAMTEX.wita30.2004,SAMTEX.wita30.2004.edi,0.2828891931048907,-27.041866666666667,27.278975,False,archean
SAMTEX.wita20.2004,SAMTEX.wita20.2004.edi,0.2835538550402911,-27.057422222222225,26.955641666666665,False,archean
PRIDE.ZAM08B_RH_ZAM07B.2011-2012,PRIDE.ZAM08B_RH_ZAM07B.2011-2012.edi,0.2879884947107677,-16.767166666666665,23.71075,False,neoproterozoic
SAMTEX.RAK009A.2008,SAMTEX.RAK009A.2008.edi,0.288051878633575,-17.7877,15.753719444444444,False,paleoproterozoic_shields
SAMTEX.kap014.2003,SAMTEX.kap014.2003.edi,0.2887488850803359,-30.616108333333333,22.005830555555555,False,mesoproterozoic_belts
SAMTEX.kim021.2003-2006,SAMTEX.kim021.2003-2006.edi,0.2887912479053314,-30.183783333333334,26.316108333333332,False,archean
SAMTEX.ETO016A.2008,SAMTEX.ETO016A.2008.edi,0.2889172425447231,-19.44108888888889,14.577719444444444,False,paleoproterozoic_belts
SAMTEX.ETO002A.2008,SAMTEX.ETO002A.2008.edi,0.2898974319800901,-21.790172222222225,16.083025,False,neoproterozoic
SAMTEX.sso105.2005,SAMTEX.sso105.2005.edi,0.2917623371127694,-22.748055555555556,27.2425,False,limpopo
SAMTEX.dmb007.2006,SAMTEX.dmb007.2006.edi,0.2919122239311401,-19.396866666666668,18.120108333333334,False,paleoproterozoic_shields
SAMTEX.kim444.2004,SAMTEX.kim444.2004.edi,0.2924451162625207,-22.54381111111111,16.782027777777778,False,neoproterozoic
