Site,File,Skew,Lat,Lon,Is1D
SAMTEX.RAK054A.2008,SAMTEX.RAK054A.2008.edi,0.08759946040765049,-17.801255555555556,24.619052777777778,True
SAMTEX.KXT005A_auto.tru.2008,SAMTEX.KXT005A_auto.tru.2008.edi,0.0883228964370274,-30.788144444444445,27.102061111111112,True
PRIDE.ZAM14B_RH_ZAM15B.2011-2012,PRIDE.ZAM14B_RH_ZAM15B.2011-2012.edi,0.08850209868550671,-16.349805555555555,22.497691666666668,True
SAMTEX.zim120.2005,SAMTEX.zim120.2005.edi,0.08920995622601001,-19.68656111111111,26.043330555555556,True
SAMTEX.kap006.2003,SAMTEX.kap006.2003.edi,0.08986447204760817,-31.672394444444446,20.921108333333333,True
SAMTEX.CPV002.2006,SAMTEX.CPV002.2006.edi,0.08993405728364634,-17.878144444444445,19.337302777777776,True
SAMTEX.bot410.2005,SAMTEX.bot410.2005.edi,0.08999017885741255,-23.853505555555557,25.695555555555554,True
SAMTEX.kof008.2004,SAMTEX.kof008.2004.edi,0.09017967568429822,-28.104166666666668,25.966666666666665,True
SAMTEX.kof006.2004,SAMTEX.kof006.2004.edi,0.09118165834601442,-28.37638888888889,25.650555555555552,True
SAMTEX.kof007.2004,SAMTEX.kof007.2004.edi,0.09180523962440597,-28.27545,25.809166666666666,True
SAMTEX.wita42.2005,SAMTEX.wita42.2005.edi,0.09194340928978888,-27.019366666666667,27.677583333333335,True
SAMTEX.rtz424.2005,SAMTEX.rtz424.2005.edi,0.0921117093019792,-22.761311111111112,20.217858333333332,True
SAMTEX.dmb102A.2006,SAMTEX.dmb102A.2006.edi,0.09240429981515728,-18.012866666666667,18.000080555555556,True
SAMTEX.kim020.2003-2006,SAMTEX.kim020.2003-2006.edi,0.09254686972488313,-30.079366666666665,26.169530555555557,True
SAMTEX.k2g013.2006,SAMTEX.k2g013.2006.edi,0.09321454793764788,-23.499505555555558,22.604861111111113,True
SAMTEX.GIB004A.2008,SAMTEX.GIB004A.2008.edi,0.09327201084031336,-24.72545,19.24286111111111,True
SAMTEX.k2g007.2006,SAMTEX.k2g007.2006.edi,0.09340174396738875,-22.634866666666667,21.92005277777778,True
SAMTEX.mak010.2006,SAMTEX.mak010.2006.edi,0.09346379540288799,-20.18783888888889,24.34230277777778,True
SAMTEX.oka006.2006,SAMTEX.oka006.2006.edi,0.09559368236107224,-19.7157,22.193136111111112,True
SAMTEX.CPV029.2006,SAMTEX.CPV029.2006.edi,0.09572851052103369,-17.638394444444444,24.212552777777777,True
SAMTEX.mol107.2005,SAMTEX.mol107.2005.edi,0.09794910166489476,-23.566666666666666,24.721944444444443,True
SAMTEX.rtz418.2005,SAMTEX.rtz418.2005.edi,0.09817630534624415,-23.531941666666665,20.765,True
SAMTEX.kal020.2008,SAMTEX.kal020.2008.edi,0.09847721752035665,-22.27667222222222,25.204580555555555,True
PRIDE.ZAM31B_RH_ZAM39B.2011-2012,PRIDE.ZAM31B_RH_ZAM39B.2011-2012.edi,0.09912103387738644,-14.966080555555555,24.319666666666667,True
SAMTEX.mol101.2005,SAMTEX.mol101.2005.edi,0.09983936897690289,-24.353608333333334,25.42638888888889,True
SAMTEX.bot408.2005,SAMTEX.bot408.2005.edi,0.10099431289366675,-24.170450000000002,25.603608333333334,True
SAMTEX.RAK019A.2008,SAMTEX.RAK019A.2008.edi,0.10104011177077361,-17.614394444444446,17.78946666666667,True
SAMTEX.san012.2008,SAMTEX.san012.2008.edi,0.10120898433243421,-21.460366666666665,24.14474722222222,True
SAMTEX.bot406.2005,SAMTEX.bot406.2005.edi,0.10172308256633542,-24.523533333333333,25.51897222222222,True
SAMTEX.kim435.2004,SAMTEX.kim435.2004.edi,0.10220020302855837,-23.59381111111111,18.124805555555557,True
SAMTEX.wita40.2005,SAMTEX.wita40.2005.edi,0.10260970859942066,-27.02242222222222,27.60814166666667,True
SAMTEX.k2g006.2006,SAMTEX.k2g006.2006.edi,0.10371614997340065,-22.53017222222222,21.833108333333332,True
SAMTEX.k2g012.2006,SAMTEX.k2g012.2006.edi,0.1051326995022539,-23.36008888888889,22.488666666666667,True
