Site,File,Skew,Is1D
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG001A.2008.edi,0.8380129631341032,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM38B_RH_ZAM35B.2011-2012.edi,0.8383197890716181,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM25B_RH_ZAM27B.2011-2012.edi,0.8604524662111608,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG007A.2008.edi,0.8627518793194913,False
"Kimberley, South Africa",SAMTEX.kim406.2004.edi,0.8773937275472861,False
"Kimberley, South Africa",SAMTEX.kim013.2003-2006.edi,0.8810768541403913,False
"NE Namibia, Africa",SAMTEX.NEN018.2006.edi,0.8843520361236041,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG003A.2008.edi,0.893214925966183,False
"Orapa, Botswana, Africa",SAMTEX.sso101.2005.edi,0.8958211302355275,False
"Northern Namibia, Africa",SAMTEX.RAK004A.2008.edi,0.9088747976801596,False
"NE Namibia, Africa",SAMTEX.CPV011.2006.edi,0.9127853588634698,False
"Hardap Region, Namibia, Africa",SAMTEX.GIB011A.2008.edi,0.9246642572565272,False
"NE Namibia, Africa",SAMTEX.CPV021.2006.edi,0.9275800248164012,False
"Southern Botswana, Africa",SAMTEX.rtz212.2005.edi,0.929118812307252,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG009A.2008.edi,0.9409471879749602,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG005A.2008.edi,0.9454430895930551,False
"Southern Botswana, Africa",SAMTEX.rtz203.2005.edi,0.9543920779509815,False
"NE Namibia, Africa",SAMTEX.NEN119.2006.edi,0.9589420239600732,False
"Botswana, Africa",SAMTEX.bot402.2005.edi,0.9592998239001816,False
"Hardap Region, Namibia, Africa",SAMTEX.GIB009A.true.2008.edi,0.9709686594120632,False
South Africa,SAMTEX.kap052.2003.edi,0.9715468154848271,False
"Namibia, Africa",SAMTEX.dmb025.2006.edi,0.9774183569647011,False
"NE Namibia, Africa",SAMTEX.NEN004.2006.edi,0.989737913263022,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM36B_RH_ZAM37B.2011-2012.edi,1.0007760426135406,False
"Northern Namibia, Africa",SAMTEX.RAK003A.2008.edi,1.021378152922202,False
"NE Namibia, Africa",SAMTEX.NEN007.2006.edi,1.0236591499814487,False
"Mokopane, South Africa",SAMTEX.LIM001A.2008.edi,1.0306751486558174,False
"Botswana, Africa",SAMTEX.bot209.2005.edi,1.0316387313105282,False
"Kasane, Zimbabwe, Africa",SAMTEX.ELZ002A.2008.edi,1.0370784356001075,False
"Hardap Region, Namibia, Africa",SAMTEX.GIB016A.2008.edi,1.040461291710273,False
"Orapa, Botswana, Africa",SAMTEX.sso116.2005.edi,1.0465253899631648,False
"Southern Botswana, Africa",SAMTEX.rtz209.2005.edi,1.052577377846801,False
"NE Namibia, Africa",SAMTEX.NEN009.2006.edi,1.0613352257130386,False
"Windhoek, Namibia, Africa",SAMTEX.win036.2006.edi,1.063865224628189,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG011A.2008.edi,1.0722245403140933,False
"NE Namibia, Africa",SAMTEX.NEN014.2006.edi,1.0748659154381845,False
"Kasane, Zimbabwe, Africa",SAMTEX.ELZ201A.2008.edi,1.0827400958139928,False
"Tzaneen, South Africa",SAMTEX.LOW009A_auto.tru.2008.edi,1.0848254935404982,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG002A.2008.edi,1.0956889376580954,False
South Africa,SAMTEX.kap040.2003.edi,1.0969432013401672,False
"Tzaneen, South Africa",SAMTEX.LOW001A_auto.tru.2008.edi,1.1045093520971139,False
"Namibia, Africa",SAMTEX.ETO025A.2008.edi,1.1074114364190901,False
"Klerksdorp, South Africa",SAMTEX.witb25.2004.edi,1.1184724157468342,False
"Mokopane, South Africa",SAMTEX.LIM003A.2008.edi,1.1309912615985518,False
South Africa,SAMTEX.kap070.2003.edi,1.1323154649824356,False
South Africa,SAMTEX.kap032.2003.edi,1.1359443371089768,False
South Africa,SAMTEX.kap064.2003.edi,1.1533819317605203,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM23B_RH_ZAM24B.2011-2012.edi,1.1544146209921184,False
"NE Namibia, Africa",SAMTEX.NEN008.2006.edi,1.167326484236747,False
"Okavango Lake, Botswana, Africa",SAMTEX.oka013.2006.edi,1.190692011536271,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG004B.2008.edi,1.19669507741357,False
"Southern Botswana, Africa",SAMTEX.rtz213.2005.edi,1.2140781408957528,False
"Okavango Lake, Botswana, Africa",SAMTEX.oka014.2006.edi,1.217755522542014,False
"Tzaneen, South Africa",SAMTEX.LOW010A_auto.tru.2008.edi,1.2279230041131834,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM015A_RH_ZAM01.2011-2012.edi,1.2290271732582545,False
"Klerksdorp, South Africa",SAMTEX.witb27.2004.edi,1.231274603601377,False
"Klerksdorp, South Africa",SAMTEX.witb21.2004.edi,1.2406328231231623,False
"Namibia, Africa",SAMTEX.ETO008A.2008.edi,1.2429048637518647,False
South Africa,SAMTEX.kap047.2003.edi,1.244339692953808,False
"Northern Namibia, Africa",SAMTEX.RAK006A.2008.edi,1.3158080060586044,False
South Africa,SAMTEX.kap031.2003.edi,1.3209416437235653,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG012B.2008.edi,1.3300659623385718,False
"Windhoek, Namibia, Africa",SAMTEX.win040.2006.edi,1.3450942220775162,False
South Africa,SAMTEX.kap048.2003.edi,1.3491768525851469,False
"Windhoek, Namibia, Africa",SAMTEX.win029.2006.edi,1.375235926655827,False
"Botswana, Africa",SAMTEX.bot210.2005.edi,1.417310359818764,False
"Tshane, Botswana, Africa",SAMTEX.rtz421.2005.edi,1.4324926965408138,False
"Klerksdorp, South Africa",SAMTEX.wita24.2004.edi,1.433016220155624,False
"Kasane, Zimbabwe, Africa",SAMTEX.ELZ001A.2008.edi,1.4332382903957668,False
South Africa,SAMTEX.kap066.2003.edi,1.4506899889020095,False
"Namibia, Africa",SAMTEX.ETO021A.2008.edi,1.484159572989091,False
"Kasane, Zimbabwe, Africa",SAMTEX.ELZ555A.2008.edi,1.4876363261658268,False
"Botswana, Africa",SAMTEX.bot202.2005.edi,1.5092014337374478,False
"Mokopane, South Africa",SAMTEX.LIM004A.2008.edi,1.5178116755418032,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAMC65L2.2011-2012.edi,1.5325939955751278,False
"Windhoek, Namibia, Africa",SAMTEX.win041.2006.edi,1.5504296640924022,False
"Kasane, Zimbabwe, Africa",SAMTEX.ELZ191A.2008.edi,1.563145324059306,False
South Africa,SAMTEX.kap057.2003.edi,1.5864783905772906,False
"Botswana, Africa",SAMTEX.bot204.2005.edi,1.61845059438371,False
"NE Namibia, Africa",SAMTEX.CPV017.2006.edi,1.6298686274459446,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG014A.2008.edi,1.6560824502182936,False
"Kalahari Game Reserve, Botswana, Africa",SAMTEX.kal004.2008.edi,1.6929494930740492,False
"Windhoek, Namibia, Africa",SAMTEX.win035.2006.edi,1.7184845870176324,False
"Namibia, Africa",SAMTEX.ETO026A.2008.edi,1.7598636325057335,False
"Namibia, Africa",SAMTEX.dmb012.2006.edi,1.7721865459361348,False
"Hardap Region, Namibia, Africa",SAMTEX.GIB005B.2008.edi,1.7740119250292308,False
"Namibia, Africa",SAMTEX.ETO015A.2008.edi,1.8049590003523677,False
South Africa,SAMTEX.kap051.2003.edi,1.8532059493381603,False
"Northern Namibia, Africa",SAMTEX.RAK001A.2008.edi,1.8988347176206009,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG008A.2008.edi,1.9079892859164191,False
"Northern Namibia, Africa",SAMTEX.RAK010A.2008.edi,1.9228913663753266,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM018A_RH_ZAM01.2011-2012.edi,1.9461558209196788,False
"Botswana, Africa",SAMTEX.bot405.2005.edi,1.9630013460452085,False
"NE Namibia, Africa",SAMTEX.CPV018.2006.edi,1.9679853000949084,False
"Botswana, Africa",SAMTEX.bot208.2005.edi,2.0248154124993305,False
South Africa,SAMTEX.kap046.2003.edi,2.253958253302988,False
South Africa,SAMTEX.kap065.2003.edi,2.286247960038042,False
"Klerksdorp, South Africa",SAMTEX.witb26.2004.edi,2.3032915701569965,False
"NE Namibia, Africa",SAMTEX.CPV010.2006.edi,2.3361112664523604,False
"Klerksdorp, South Africa",SAMTEX.wita25.2004.edi,2.382618873251338,False
"Klerksdorp, South Africa",SAMTEX.witb12.2004.edi,2.424474148733374,False
"Windhoek, Namibia, Africa",SAMTEX.win026.2006.edi,2.4409439563760187,False
"Botswana, Africa",SAMTEX.mof124.2005.edi,2.442237504004602,False
"Namibia, Africa",SAMTEX.ETO017A.2008.edi,2.595217903774118,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM004A_RH_ZAM00.2011-2012.edi,2.6303277846649613,False
South Africa,SAMTEX.kap049.2003.edi,2.702008869052612,False
"Kimberley, South Africa",SAMTEX.kim401.2004.edi,2.746961175911704,False
"Kimberley, South Africa",SAMTEX.kim018_H.2003-2006.edi,2.8012942141804844,False
"NE Namibia, Africa",SAMTEX.CPV014.2006.edi,2.816616196162404,False
"Okavango Lake, Botswana, Africa",SAMTEX.oka012.2006.edi,2.850823433135245,False
"Namibia, Africa",SAMTEX.ETO023A.2008.edi,2.8996880230339683,False
"Kimberley, South Africa",SAMTEX.kim402.2004.edi,3.0104194668370927,False
"Botswana, Africa",SAMTEX.bot203.2005.edi,3.0155125933541127,False
"Namibia, Africa",SAMTEX.ETO020A.2008.edi,3.044970290412196,False
"Klerksdorp, South Africa",SAMTEX.wita27.2004.edi,3.0477573158709044,False
"Klerksdorp, South Africa",SAMTEX.witb23.2004.edi,3.191242858707952,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM006A_RH_ZAM00.2011-2012.edi,3.54573199640178,False
"Otjiwarongo, Namibia, Africa",SAMTEX.ELG010A.2008.edi,3.547595306850561,False
"NE Namibia, Africa",SAMTEX.NEN013.2006.edi,3.9510108724856137,False
"Kimberley, South Africa",SAMTEX.kim004_L.2003-2006.edi,4.669127081426278,False
"Namibia, Africa",SAMTEX.ETO009A.2008.edi,5.0302465321779986,False
"Klerksdorp, South Africa",SAMTEX.wita23.2004.edi,5.1854575636346345,False
"Botswana, Africa",SAMTEX.bot207.2005.edi,5.606362752048871,False
"Kimberley, South Africa",SAMTEX.kim005.2003-2006.edi,5.889848377926699,False
South Africa,SAMTEX.kap056.2003.edi,6.9629431225642815,False
"Namibia, Africa",SAMTEX.dmb013.2006.edi,7.372135335754938,False
"Botswana, Africa",SAMTEX.bot417.2005.edi,8.105418611250649,False
"Botswana, Africa",SAMTEX.bot201.2005.edi,8.34227145939721,False
"Windhoek, Namibia, Africa",SAMTEX.win042.2006.edi,9.57728431083784,False
"Kimberley, South Africa",SAMTEX.kim441.2004.edi,15.328404714762494,False
"Zimbabwe, Africa",SAMTEX.zim115.2005.edi,18.312266623149817,False
"Botswana, Africa",SAMTEX.bot403.2005.edi,22.42540286352981,False
South Africa,SAMTEX.kap036.2003.edi,51.99808791454822,False
"Southern Botswana, Africa",SAMTEX.rtz208.2005.edi,53.97010636869848,False
"Kimberley, South Africa",SAMTEX.kim440.2004.edi,72.44076625236264,False
"Tzaneen, South Africa",SAMTEX.LOW012A_auto.tru.2008.edi,78.4519462243246,False
"Barotse Basin, Western Province, Zambia",PRIDE.ZAM12B_RH_ZAM13B.2011-2012.edi,120.69913773142848,False
