# ModEM impedance responses for Created with MTMESH
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> -24.79278 22.41878
> 25 241
1.10696E+01  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -5.03903E-02  -2.17995E-01   3.33248E-01
7.41499E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   9.53218E-02   2.84920E-01   3.50185E-01
7.41499E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   2.94601E+00   1.39872E+00   1.75093E-01
7.41499E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.65948E+00  -8.64786E-01   1.75093E-01
7.41499E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY   2.61042E-02  -2.57069E-01   3.50185E-01
4.96692E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   1.44038E-01   3.47976E-01   3.73329E-01
4.96692E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   3.21226E+00   1.53014E+00   1.86664E-01
4.96692E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.79829E+00  -9.57499E-01   1.86664E-01
4.96692E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYY  -1.99126E-04  -2.68711E-01   3.73329E-01
3.32710E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXX   1.78751E-01   3.86509E-01   3.94903E-01
3.32710E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZXY   3.41621E+00   1.65071E+00   1.97451E-01
3.32710E+00  CPV001_imp_rev   -17.8599   19.1365    766361.661   -340366.587  1092.000  ZYX  -3.93101E+00  -1.20061E+00   1.97451E-01
