# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -3.651489E-02   1.266262E-01   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.832128E+00   1.895813E+00   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -4.009808E+00  -1.579152E+00   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.801779E-02  -1.124499E-01   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -6.544438E-03   8.970683E-02   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   4.092017E+00   2.377344E+00   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -4.222034E+00  -2.134658E+00   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY  -4.940332E-03  -7.491147E-02   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX   5.965125E-03   5.627691E-02   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   4.425872E+00   3.105645E+00   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -4.522512E+00  -2.906572E+00   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY  -1.205471E-02  -4.405633E-02   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.318402E+00  -8.478920E-01   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   6.296615E-01   5.537955E-01   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -1.988288E+00  -1.439002E+00   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   7.154224E-01   4.247366E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.605869E+00  -8.578781E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   7.769025E-01   6.384203E-01   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -2.433289E+00  -1.540606E+00   2.000000E+15
9.085950E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   8.608284E-01   4.166334E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.899096E+00  -8.026299E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   9.436672E-01   7.245160E-01   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -2.908334E+00  -1.579408E+00   2.000000E+15
6.086240E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   9.991433E-01   3.720919E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.176004E+00  -6.777127E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.126955E+00   8.178543E-01   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -3.392883E+00  -1.550383E+00   2.000000E+15
4.076890E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.111412E+00   2.989186E-01   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.394775E+00  -4.797600E-01   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.333119E+00   9.269758E-01   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -3.836316E+00  -1.449116E+00   2.000000E+15
2.730900E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.191833E+00   2.144284E-01   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.535169E+00  -2.301840E-01   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.575184E+00   1.049221E+00   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.220467E+00  -1.307167E+00   2.000000E+15
1.829300E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.248710E+00   1.222984E-01   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.580390E+00   4.779086E-02   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   1.854269E+00   1.171950E+00   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.535914E+00  -1.156818E+00   2.000000E+15
1.225360E+02          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.280322E+00   1.365733E-02   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.529939E+00   3.327143E-01   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   2.156108E+00   1.294081E+00   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -4.798018E+00  -1.023197E+00   2.000000E+15
8.208090E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYY   1.264604E+00  -1.117396E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -2.380495E+00   6.102678E-01   2.000000E+15
5.498190E+01          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   2.477659E+00   1.440006E+00   2.000000E+15
