# ModEM impedance responses for ModEM impedance responses for Created with MTMESH                                                   
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error                             
>  Full_Impedance
>  exp(+i\omega t)
>  [mV/km]/[nT]
>     0.00
>  -24.793  22.419
>     25   241
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.551755E+00  -7.289325E-01   2.000000E+15
1.106960E+01          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   2.452411E-01  -1.784250E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -4.484780E-01   2.356400E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.048068E+00   1.256520E+00   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.660661E+00  -8.076009E-01   2.000000E+15
7.414990E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.863376E-01  -1.825491E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -3.237046E-01   3.040196E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.328952E+00   1.345114E+00   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.764088E+00  -9.544359E-01   2.000000E+15
4.966920E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.253135E-01  -1.777877E-01   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -1.823718E-01   3.031748E-01   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.552832E+00   1.472619E+00   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.871095E+00  -1.198203E+00   2.000000E+15
3.327100E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   6.601910E-02  -1.578887E-01   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -7.050707E-02   2.488571E-01   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.720544E+00   1.737146E+00   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -3.994588E+00  -1.577591E+00   2.000000E+15
2.228660E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY   1.875716E-02  -1.234649E-01   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX  -4.760433E-03   1.745694E-01   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   3.887220E+00   2.224848E+00   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -4.156756E+00  -2.147112E+00   2.000000E+15
1.492870E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY  -8.746637E-03  -8.245415E-02   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXX   2.175820E-02   1.069081E-01   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZXY   4.124718E+00   3.003798E+00   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYX  -4.397289E+00  -2.979674E+00   2.000000E+15
1.000000E+00          CPV001_imp_r  -17.860   19.137  766361.661 -340366.587    1092.000     ZYY  -1.687857E-02  -4.679585E-02   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXX  -1.335178E+00  -8.417385E-01   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZXY   5.612081E-01   5.616862E-01   2.000000E+15
1.356420E+03          CPV005_imp_r  -17.924   19.938  759326.895 -257148.680    1076.000     ZYX  -1.985193E+00  -1.414018E+00   2.000000E+15
